"Site","Name","Last Logon","OperatingSystem","DistinguishedName"
"SEMS","SEMS-502-818314","12/18/2016 8:31:46 AM","Windows 10 Enterprise","CN=SEMS-502-818314,OU=PCs,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-600-818274","2/27/2017 10:20:41 AM","Windows 10 Enterprise","CN=SEMS-600-818274,OU=PCs,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-600-818301","10/27/2016 7:43:39 AM","Windows 10 Enterprise","CN=SEMS-600-818301,OU=PCs,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-653-719780","1/31/2017 12:43:23 PM","Windows 10 Enterprise","CN=SEMS-653-719780,OU=PCs,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-654-719774","2/3/2017 10:30:10 AM","Windows 7 Enterprise","CN=SEMS-654-719774,OU=PCs,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-654-719788","1/9/2017 7:14:24 AM","Windows 7 Enterprise","CN=SEMS-654-719788,OU=PCs,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-701-818254","1/18/2017 2:16:42 PM","Windows 10 Enterprise","CN=SEMS-701-818254,OU=Students,OU=PCs,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-705-818272","2/5/2017 11:01:46 AM","Windows 10 Enterprise","CN=SEMS-705-818272,OU=Students,OU=PCs,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-752-701707","12/5/2016 9:14:34 AM","Windows 7 Enterprise","CN=SEMS-752-701707,OU=PCs,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-753-818251","3/8/2017 4:01:57 PM","Windows 7 Enterprise","CN=SEMS-753-818251,OU=PCs,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-CART006-01","9/9/2016 10:04:13 AM","Windows 7 Enterprise","CN=SEMS-CART006-01,OU=Netbooks,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-CART006-02","9/30/2016 8:13:15 AM","Windows 7 Enterprise","CN=SEMS-CART006-02,OU=Netbooks,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-CART006-03","9/30/2016 9:06:09 AM","Windows 7 Enterprise","CN=SEMS-CART006-03,OU=Netbooks,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-CART006-04","10/10/2016 1:08:39 PM","Windows 7 Enterprise","CN=SEMS-CART006-04,OU=Netbooks,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-CART006-06","9/30/2016 8:15:39 AM","Windows 7 Enterprise","CN=SEMS-CART006-06,OU=Netbooks,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-CART006-07","10/10/2016 1:19:11 PM","Windows 7 Enterprise","CN=SEMS-CART006-07,OU=Netbooks,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-CART006-08","9/30/2016 7:56:04 AM","Windows 7 Enterprise","CN=SEMS-CART006-08,OU=Netbooks,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-CART006-09","9/30/2016 9:01:07 AM","Windows 7 Enterprise","CN=SEMS-CART006-09,OU=Netbooks,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-CART006-10","2/2/2017 8:36:27 AM","Windows 7 Enterprise","CN=SEMS-CART006-10,OU=Netbooks,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-CART006-11","2/2/2017 8:35:04 AM","Windows 7 Enterprise","CN=SEMS-CART006-11,OU=Netbooks,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-CART006-12","9/30/2016 8:34:43 AM","Windows 7 Enterprise","CN=SEMS-CART006-12,OU=Netbooks,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-CART006-13","9/30/2016 8:00:38 AM","Windows 7 Enterprise","CN=SEMS-CART006-13,OU=Netbooks,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-CART006-14","9/30/2016 7:59:11 AM","Windows 7 Enterprise","CN=SEMS-CART006-14,OU=Netbooks,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-CART006-15","10/3/2016 7:57:40 AM","Windows 7 Enterprise","CN=SEMS-CART006-15,OU=Netbooks,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-CART006-16","10/10/2016 2:37:07 PM","Windows 7 Enterprise","CN=SEMS-CART006-16,OU=Netbooks,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-CART006-17","9/30/2016 8:49:50 AM","Windows 7 Enterprise","CN=SEMS-CART006-17,OU=Netbooks,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-CART006-18","9/30/2016 8:13:52 AM","Windows 7 Enterprise","CN=SEMS-CART006-18,OU=Netbooks,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-CART006-19","9/30/2016 9:03:19 AM","Windows 7 Enterprise","CN=SEMS-CART006-19,OU=Netbooks,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-CART006-20","9/30/2016 7:56:29 AM","Windows 7 Enterprise","CN=SEMS-CART006-20,OU=Netbooks,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-CART006-21","10/3/2016 8:16:37 AM","Windows 7 Enterprise","CN=SEMS-CART006-21,OU=Netbooks,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-CART006-22","9/30/2016 9:02:36 AM","Windows 7 Enterprise","CN=SEMS-CART006-22,OU=Netbooks,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-CART006-23","9/30/2016 8:15:14 AM","Windows 7 Enterprise","CN=SEMS-CART006-23,OU=Netbooks,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-CART006-24","10/10/2016 3:30:55 PM","Windows 7 Enterprise","CN=SEMS-CART006-24,OU=Netbooks,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-CART006-25","10/10/2016 3:33:28 PM","Windows 7 Enterprise","CN=SEMS-CART006-25,OU=Netbooks,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-CART006-26","9/30/2016 8:09:47 AM","Windows 7 Enterprise","CN=SEMS-CART006-26,OU=Netbooks,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-CART006-27","9/30/2016 10:47:55 AM","Windows 7 Enterprise","CN=SEMS-CART006-27,OU=Netbooks,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-CART006-28","9/30/2016 8:41:20 AM","Windows 7 Enterprise","CN=SEMS-CART006-28,OU=Netbooks,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-CART006-29","10/3/2016 8:13:38 AM","Windows 7 Enterprise","CN=SEMS-CART006-29,OU=Netbooks,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-CART006-30","9/30/2016 7:55:22 AM","Windows 7 Enterprise","CN=SEMS-CART006-30,OU=Netbooks,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-CART006-31","9/30/2016 8:02:11 AM","Windows 7 Enterprise","CN=SEMS-CART006-31,OU=Netbooks,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-CART006-32","9/30/2016 8:14:14 AM","Windows 7 Enterprise","CN=SEMS-CART006-32,OU=Netbooks,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-CART006-33","9/30/2016 1:14:33 PM","Windows 7 Enterprise","CN=SEMS-CART006-33,OU=Netbooks,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-CART006-34","10/3/2016 1:31:37 PM","Windows 7 Enterprise","CN=SEMS-CART006-34,OU=Netbooks,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-CART006-35","9/30/2016 10:43:46 AM","Windows 7 Enterprise","CN=SEMS-CART006-35,OU=Netbooks,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-CART006-36","9/27/2016 7:56:54 AM","Windows 7 Enterprise","CN=SEMS-CART006-36,OU=Netbooks,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-CART006-37","9/30/2016 10:40:41 AM","Windows 7 Enterprise","CN=SEMS-CART006-37,OU=Netbooks,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-CART006-38","9/27/2016 9:01:35 AM","Windows 7 Enterprise","CN=SEMS-CART006-38,OU=Netbooks,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-CART006-39","10/6/2016 12:36:02 PM","Windows 7 Enterprise","CN=SEMS-CART006-39,OU=Netbooks,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-CART006-40","10/3/2016 7:55:12 AM","Windows 7 Enterprise","CN=SEMS-CART006-40,OU=Netbooks,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-CART006-41","9/30/2016 8:00:20 AM","Windows 7 Enterprise","CN=SEMS-CART006-41,OU=Netbooks,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-CART006-42","2/2/2017 10:14:52 AM","Windows 7 Enterprise","CN=SEMS-CART006-42,OU=Netbooks,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-CART06-01","1/9/2017 8:16:39 AM","Windows 10 Enterprise","CN=SEMS-CART06-01,OU=Cart 06 Lenvo ThinkPad x130e,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-CART06-13","2/14/2017 7:54:19 AM","Windows 10 Enterprise","CN=SEMS-CART06-13,OU=Cart 06 Lenvo ThinkPad x130e,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-CART06-40","3/7/2017 7:54:32 AM","Windows 10 Enterprise","CN=SEMS-CART06-40,OU=Cart 06 Lenvo ThinkPad x130e,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-CST-801454","10/27/2016 11:33:54 AM","Windows 7 Enterprise","CN=SEMS-CST-801454,OU=VPN,OU=PCs,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-LT-719918","11/9/2016 11:54:10 AM","Windows 7 Enterprise","CN=SEMS-LT-719918,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-LT-800882","2/16/2017 10:40:59 AM","Windows 10 Enterprise","CN=SEMS-LT-800882,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-LT-800883","2/16/2017 10:34:15 AM","Windows 10 Enterprise","CN=SEMS-LT-800883,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-LT-800885","12/13/2016 12:37:26 PM","Windows 7 Enterprise","CN=SEMS-LT-800885,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-LT-800892","2/16/2017 10:37:53 AM","Windows 10 Enterprise","CN=SEMS-LT-800892,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-LT-800893","2/16/2017 10:37:40 AM","Windows 10 Enterprise","CN=SEMS-LT-800893,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-LT-800897","2/16/2017 10:38:26 AM","Windows 10 Enterprise","CN=SEMS-LT-800897,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-LT-800898","1/31/2017 12:35:51 PM","Windows 7 Enterprise","CN=SEMS-LT-800898,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-LT-800899","3/9/2017 2:27:35 PM","Windows 10 Enterprise","CN=SEMS-LT-800899,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-LT-800900","2/16/2017 10:35:33 AM","Windows 10 Enterprise","CN=SEMS-LT-800900,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-LT-802486","1/30/2017 10:37:40 AM","Windows 7 Enterprise","CN=SEMS-LT-802486,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-LT-802491","1/31/2017 9:50:11 AM","Windows 7 Enterprise","CN=SEMS-LT-802491,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-LT-802492","11/17/2016 12:58:35 PM","Windows 7 Enterprise","CN=SEMS-LT-802492,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-LT-803811","11/17/2016 12:51:07 PM","Windows 7 Enterprise","CN=SEMS-LT-803811,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-LT-803814","1/31/2017 12:35:01 PM","Windows 7 Enterprise","CN=SEMS-LT-803814,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-LT-813713","8/31/2016 4:13:25 PM","Windows 7 Enterprise","CN=SEMS-LT-813713,OU=Staff Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-LT-814380","1/9/2017 8:17:16 AM","Windows 7 Enterprise","CN=SEMS-LT-814380,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-LT-814382","3/3/2017 1:07:23 PM","Windows 10 Enterprise","CN=SEMS-LT-814382,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-LT-818017","1/25/2017 10:24:26 AM","Windows 7 Enterprise","CN=SEMS-LT-818017,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-LT-818477","9/12/2016 2:53:18 PM","Windows 10 Enterprise","CN=SEMS-LT-818477,OU=Staff Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-LT-823092","3/6/2017 3:01:43 PM","Windows 10 Enterprise","CN=SEMS-LT-823092,OU=Teacher Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-LT-823170","2/12/2017 10:58:45 AM","Windows 10 Enterprise","CN=SEMS-LT-823170,OU=Teacher Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-MAN-802480","12/19/2016 11:57:17 AM","Windows 7 Enterprise","CN=SEMS-MAN-802480,OU=Mandarin,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-MAN-802484","1/11/2017 7:36:08 AM","Windows 7 Enterprise","CN=SEMS-MAN-802484,OU=Mandarin,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SEMS","SEMS-MAN-802489","1/10/2017 7:21:20 AM","Windows 7 Enterprise","CN=SEMS-MAN-802489,OU=Mandarin,OU=Student Laptops,OU=Laptops,OU=Systems,OU=SEMS,OU=SMUSD,DC=smusd,DC=local"
"SMES","SME-00-800454","3/9/2017 9:41:37 AM","Windows 7 Enterprise","CN=SME-00-800454,OU=PCs,OU=Systems,OU=SMES,OU=SMUSD,DC=smusd,DC=local"
"SMES","SME-00-808320","1/31/2017 11:34:43 AM","Windows 7 Enterprise","CN=SME-00-808320,OU=Staff Laptops,OU=Laptops,OU=Systems,OU=SMES,OU=SMUSD,DC=smusd,DC=local"
"SMES","SME-00-814191","2/28/2017 4:15:13 AM","Windows 7 Enterprise","CN=SME-00-814191,OU=VPN,OU=PCs,OU=Systems,OU=SMES,OU=SMUSD,DC=smusd,DC=local"
"SMES","SME-101-806644","2/9/2017 11:53:27 AM","Windows 7 Enterprise","CN=SME-101-806644,OU=PCs,OU=Systems,OU=SMES,OU=SMUSD,DC=smusd,DC=local"
"SMES","SME-101-806651","1/9/2017 7:42:26 AM","Windows 7 Enterprise","CN=SME-101-806651,OU=PCs,OU=Systems,OU=SMES,OU=SMUSD,DC=smusd,DC=local"
"SMES","SME-104-800300","2/19/2017 4:09:40 AM","Windows 7 Enterprise","CN=SME-104-800300,OU=PCs,OU=Systems,OU=SMES,OU=SMUSD,DC=smusd,DC=local"
"SMES","SME-116-814836","3/6/2017 8:25:22 AM","Windows 7 Enterprise","CN=SME-116-814836,OU=Students,OU=Laptops,OU=Systems,OU=SMES,OU=SMUSD,DC=smusd,DC=local"
"SMES","SME-132-816855","1/31/2017 11:22:04 AM","Windows 7 Enterprise","CN=SME-132-816855,OU=Students,OU=Laptops,OU=Systems,OU=SMES,OU=SMUSD,DC=smusd,DC=local"
"SMES","SME-203-814841","2/21/2017 8:25:20 AM","Windows 7 Enterprise","CN=SME-203-814841,OU=Students,OU=Laptops,OU=Systems,OU=SMES,OU=SMUSD,DC=smusd,DC=local"
"SMES","SME-203-814859","1/23/2017 1:18:31 PM","Windows 7 Enterprise","CN=SME-203-814859,OU=Students,OU=Laptops,OU=Systems,OU=SMES,OU=SMUSD,DC=smusd,DC=local"
"SMES","SME-205-814858","3/7/2017 11:21:51 AM","Windows 7 Enterprise","CN=SME-205-814858,OU=Students,OU=Laptops,OU=Systems,OU=SMES,OU=SMUSD,DC=smusd,DC=local"
"SMES","SME-211-808377","1/9/2017 9:45:05 AM","Windows 7 Enterprise","CN=SME-211-808377,OU=Students,OU=Laptops,OU=Systems,OU=SMES,OU=SMUSD,DC=smusd,DC=local"
"SMES","SME-215-808361","3/8/2017 8:13:04 AM","Windows 7 Enterprise","CN=SME-215-808361,OU=Students,OU=Laptops,OU=Systems,OU=SMES,OU=SMUSD,DC=smusd,DC=local"
"SMES","SME-301-814857","3/3/2017 1:12:45 PM","Windows 7 Enterprise","CN=SME-301-814857,OU=Students,OU=Laptops,OU=Systems,OU=SMES,OU=SMUSD,DC=smusd,DC=local"
"SMES","SME-302-800372","3/7/2017 9:41:13 AM","Windows 7 Enterprise","CN=SME-302-800372,OU=PCs,OU=Systems,OU=SMES,OU=SMUSD,DC=smusd,DC=local"
"SMES","SME-302-800438","1/19/2017 8:26:29 AM","Windows 7 Enterprise","CN=SME-302-800438,OU=PCs,OU=Systems,OU=SMES,OU=SMUSD,DC=smusd,DC=local"
"SMES","SME-304-800298","1/19/2017 5:10:13 PM","Windows 7 Enterprise","CN=SME-304-800298,OU=PCs,OU=Systems,OU=SMES,OU=SMUSD,DC=smusd,DC=local"
"SMES","SME-308-800389","1/19/2017 10:14:49 AM","Windows 7 Enterprise","CN=SME-308-800389,OU=PCs,OU=Systems,OU=SMES,OU=SMUSD,DC=smusd,DC=local"
"SMES","SME-404-806648","1/19/2017 9:33:17 AM","Windows 7 Enterprise","CN=SME-404-806648,OU=PCs,OU=Systems,OU=SMES,OU=SMUSD,DC=smusd,DC=local"
"SMES","SME-406-805605","3/9/2017 8:41:32 AM","Windows 7 Enterprise","CN=SME-406-805605,OU=Staff Laptops,OU=Laptops,OU=Systems,OU=SMES,OU=SMUSD,DC=smusd,DC=local"
"SMES","SME-504-816849","1/9/2017 8:48:21 AM","Windows 7 Enterprise","CN=SME-504-816849,OU=Students,OU=Laptops,OU=Systems,OU=SMES,OU=SMUSD,DC=smusd,DC=local"
"SMHS","ALFREDO-LAB","9/8/2016 8:29:54 AM","Windows 7 Enterprise","CN=ALFREDO-LAB,OU=Test OU,OU=PCs,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-121-810795","9/27/2016 8:22:07 AM","Windows 7 Enterprise","CN=SMHS-121-810795,OU=New School,OU=Admin,OU=PCs,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-130-810799","9/19/2016 6:52:29 AM","Windows 7 Enterprise","CN=SMHS-130-810799,OU=New School,OU=Admin,OU=PCs,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-159-810197","3/9/2017 7:42:01 AM","Windows 7 Enterprise","CN=SMHS-159-810197,OU=PCs,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-164-810312","3/6/2017 6:58:42 AM","Windows 7 Enterprise","CN=SMHS-164-810312,OU=TextBook,OU=Library Circulation Desk,OU=PCs,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-166-26","2/27/2017 9:37:08 AM","Windows 7 Enterprise","CN=SMHS-166-26,OU=Lab-166 Media (LibLab),OU=Students,OU=PCs,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-211-810152","1/23/2017 8:31:57 PM","Windows 7 Enterprise","CN=SMHS-211-810152,OU=COLAB-211 World Studies,OU=Teacher,OU=PCs,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-238-809689","2/9/2017 2:53:10 PM","Windows 7 Enterprise","CN=SMHS-238-809689,OU=New School Students,OU=Students,OU=PCs,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-257-810764","11/16/2016 11:31:55 AM","Windows 7 Enterprise","CN=SMHS-257-810764,OU=Conference Rooms,OU=PCs,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-271-810098","3/2/2017 12:56:40 PM","Windows 7 Enterprise","CN=SMHS-271-810098,OU=COLAB-271 American Studies,OU=Teacher,OU=PCs,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-271-810118","2/1/2017 2:59:18 PM","Windows 7 Enterprise","CN=SMHS-271-810118,OU=COLAB-271 American Studies,OU=Teacher,OU=PCs,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-295-810753","11/10/2016 3:41:14 PM","Windows 7 Enterprise","CN=SMHS-295-810753,OU=Conference Rooms,OU=PCs,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-311-810383","3/1/2017 8:56:18 AM","Windows 7 Enterprise","CN=SMHS-311-810383,OU=COLAB-311 Foreign Language,OU=Teacher,OU=PCs,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-345-04","3/9/2017 10:03:24 AM","Windows 7 Enterprise","CN=SMHS-345-04,OU=Lab-345 Science,OU=Students,OU=PCs,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-348-810303","1/4/2017 12:17:45 PM","Windows 7 Enterprise","CN=SMHS-348-810303,OU=New School Students,OU=Students,OU=PCs,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-352-810347","2/21/2017 3:23:20 PM","Windows 7 Enterprise","CN=SMHS-352-810347,OU=Science Teachers Computers,OU=Teacher,OU=PCs,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-395-810772","9/9/2016 4:01:38 PM","Windows 7 Enterprise","CN=SMHS-395-810772,OU=Conference Rooms,OU=PCs,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-440-810244","2/24/2017 9:47:12 AM","Windows 7 Enterprise","CN=SMHS-440-810244,OU=New School Students,OU=Students,OU=PCs,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-441-810198","2/27/2017 4:27:30 PM","Windows 7 Enterprise","CN=SMHS-441-810198,OU=New School Students,OU=Students,OU=PCs,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-441-810220","3/1/2017 7:40:54 AM","Windows 7 Enterprise","CN=SMHS-441-810220,OU=New School Students,OU=Students,OU=PCs,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
"SMHS","SMHS-441-810242","3/1/2017 12:54:48 PM","Windows 7 Enterprise","CN=SMHS-441-810242,OU=New School Students,OU=Students,OU=PCs,OU=Systems,OU=SMHS,OU=SMUSD,DC=smusd,DC=local"
